"","Timestamp","Date","Time","Record_ID","Storm_Type","Lat","Lon","Speed","Pressure","Wind_Radii_NE_34","Wind_Radii_SE_34","Wind_Radii_SW_34","Wind_Radii_NW_34","Wind_Radii_NE_50","Wind_Radii_SE_50","Wind_Radii_SW_50","Wind_Radii_NW_50","Wind_Radii_NE_64","Wind_Radii_SE_64","Wind_Radii_SW_64","Wind_Radii_NW_64","Size"
"5651",1973-07-25 12:00:00,"19730725"," 1200","  "," TD"," 13.3N","  95.5W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5652",1973-07-25 18:00:00,"19730725"," 1800","  "," TD"," 13.6N","  96.0W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5653",1973-07-26 00:00:00,"19730726"," 0000","  "," TD"," 13.9N","  96.5W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5654",1973-07-26 06:00:00,"19730726"," 0600","  "," TD"," 14.2N","  97.0W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5655",1973-07-26 12:00:00,"19730726"," 1200","  "," TD"," 14.6N","  97.6W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5656",1973-07-26 18:00:00,"19730726"," 1800","  "," TD"," 15.2N","  98.3W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5657",1973-07-27 00:00:00,"19730727"," 0000","  "," TD"," 15.7N","  99.4W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5658",1973-07-27 06:00:00,"19730727"," 0600","  "," TS"," 16.0N"," 100.8W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5659",1973-07-27 12:00:00,"19730727"," 1200","  "," TS"," 16.0N"," 102.3W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5660",1973-07-27 18:00:00,"19730727"," 1800","  "," TS"," 16.1N"," 103.6W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5661",1973-07-28 00:00:00,"19730728"," 0000","  "," TS"," 16.3N"," 104.7W",55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5662",1973-07-28 06:00:00,"19730728"," 0600","  "," TS"," 16.5N"," 105.5W",55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5663",1973-07-28 12:00:00,"19730728"," 1200","  "," TS"," 16.7N"," 106.3W",55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5664",1973-07-28 18:00:00,"19730728"," 1800","  "," TS"," 17.2N"," 107.0W",60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5665",1973-07-29 00:00:00,"19730729"," 0000","  "," HU"," 17.7N"," 107.7W",70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5666",1973-07-29 06:00:00,"19730729"," 0600","  "," HU"," 18.2N"," 108.7W",75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5667",1973-07-29 12:00:00,"19730729"," 1200","  "," HU"," 18.6N"," 109.8W",80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5668",1973-07-29 18:00:00,"19730729"," 1800","  "," TS"," 18.8N"," 110.7W",60,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5669",1973-07-30 00:00:00,"19730730"," 0000","  "," TS"," 19.0N"," 111.6W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5670",1973-07-30 06:00:00,"19730730"," 0600","  "," TD"," 19.4N"," 112.6W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5671",1973-07-30 12:00:00,"19730730"," 1200","  "," TD"," 19.8N"," 113.6W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5672",NA,"EP071973","             GLENDA","     25","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5673",1973-07-30 12:00:00,"19730730"," 1200","  "," TD"," 11.7N"," 100.8W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5674",1973-07-30 18:00:00,"19730730"," 1800","  "," TS"," 12.0N"," 101.6W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5675",1973-07-31 00:00:00,"19730731"," 0000","  "," TS"," 12.4N"," 102.4W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5676",1973-07-31 06:00:00,"19730731"," 0600","  "," TS"," 12.8N"," 103.2W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5677",1973-07-31 12:00:00,"19730731"," 1200","  "," TS"," 13.3N"," 104.1W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5678",1973-07-31 18:00:00,"19730731"," 1800","  "," TS"," 13.8N"," 105.1W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5679",1973-08-01 00:00:00,"19730801"," 0000","  "," TS"," 14.2N"," 106.2W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5680",1973-08-01 06:00:00,"19730801"," 0600","  "," TS"," 14.9N"," 107.4W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5681",1973-08-01 12:00:00,"19730801"," 1200","  "," TS"," 15.5N"," 108.7W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5682",1973-08-01 18:00:00,"19730801"," 1800","  "," TS"," 15.6N"," 110.0W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5683",1973-08-02 00:00:00,"19730802"," 0000","  "," TS"," 15.5N"," 111.3W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5684",1973-08-02 06:00:00,"19730802"," 0600","  "," TS"," 15.3N"," 112.6W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5685",1973-08-02 12:00:00,"19730802"," 1200","  "," TS"," 15.2N"," 113.9W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5686",1973-08-02 18:00:00,"19730802"," 1800","  "," TS"," 15.1N"," 115.2W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5687",1973-08-03 00:00:00,"19730803"," 0000","  "," TS"," 15.3N"," 116.5W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5688",1973-08-03 06:00:00,"19730803"," 0600","  "," TS"," 15.6N"," 117.6W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5689",1973-08-03 12:00:00,"19730803"," 1200","  "," TS"," 16.0N"," 118.5W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5690",1973-08-03 18:00:00,"19730803"," 1800","  "," TS"," 16.3N"," 119.4W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5691",1973-08-04 00:00:00,"19730804"," 0000","  "," TS"," 16.7N"," 120.3W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5692",1973-08-04 06:00:00,"19730804"," 0600","  "," TS"," 17.1N"," 121.2W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5693",1973-08-04 12:00:00,"19730804"," 1200","  "," TS"," 17.5N"," 122.0W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5694",1973-08-04 18:00:00,"19730804"," 1800","  "," TS"," 18.0N"," 123.0W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5695",1973-08-05 00:00:00,"19730805"," 0000","  "," TS"," 18.5N"," 124.0W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5696",1973-08-05 06:00:00,"19730805"," 0600","  "," TS"," 19.3N"," 124.6W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5697",1973-08-05 12:00:00,"19730805"," 1200","  "," TS"," 20.5N"," 124.7W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5698",NA,"EP081973","            HEATHER","      7","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5699",1973-08-31 00:00:00,"19730831"," 0000","  "," TD"," 13.5N","  94.0W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5700",1973-08-31 06:00:00,"19730831"," 0600","  "," TD"," 13.7N","  94.6W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5701",1973-08-31 12:00:00,"19730831"," 1200","  "," TS"," 14.0N","  94.9W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5702",1973-08-31 18:00:00,"19730831"," 1800","  "," TS"," 14.5N","  95.0W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5703",1973-09-01 00:00:00,"19730901"," 0000","  "," TS"," 15.0N","  95.0W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5704",1973-09-01 06:00:00,"19730901"," 0600","  "," TS"," 15.5N","  95.0W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5705",1973-09-01 12:00:00,"19730901"," 1200","  "," TD"," 16.0N","  95.0W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5706",NA,"EP091973","               IRAH","     21","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5707",1973-09-22 00:00:00,"19730922"," 0000","  "," TD"," 13.2N"," 102.1W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5708",1973-09-22 06:00:00,"19730922"," 0600","  "," TD"," 13.6N"," 102.6W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5709",1973-09-22 12:00:00,"19730922"," 1200","  "," TD"," 14.0N"," 103.1W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5710",1973-09-22 18:00:00,"19730922"," 1800","  "," TD"," 14.5N"," 104.1W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5711",1973-09-23 00:00:00,"19730923"," 0000","  "," TS"," 15.0N"," 105.0W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5712",1973-09-23 06:00:00,"19730923"," 0600","  "," TS"," 15.8N"," 106.0W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5713",1973-09-23 12:00:00,"19730923"," 1200","  "," TS"," 16.8N"," 107.0W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5714",1973-09-23 18:00:00,"19730923"," 1800","  "," HU"," 17.5N"," 108.0W",70,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5715",1973-09-24 00:00:00,"19730924"," 0000","  "," HU"," 18.2N"," 108.9W",75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5716",1973-09-24 06:00:00,"19730924"," 0600","  "," HU"," 18.7N"," 109.3W",75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5717",1973-09-24 12:00:00,"19730924"," 1200","  "," HU"," 19.3N"," 109.8W",80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5718",1973-09-24 18:00:00,"19730924"," 1800","  "," HU"," 19.9N"," 110.3W",90,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5719",1973-09-25 00:00:00,"19730925"," 0000","  "," HU"," 20.6N"," 110.8W",90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5720",1973-09-25 06:00:00,"19730925"," 0600","  "," HU"," 21.3N"," 111.0W",95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5721",1973-09-25 12:00:00,"19730925"," 1200","  "," HU"," 22.0N"," 111.1W",90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5722",1973-09-25 18:00:00,"19730925"," 1800","  "," HU"," 23.0N"," 111.0W",70,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5723",1973-09-26 00:00:00,"19730926"," 0000","  "," HU"," 24.0N"," 110.8W",65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5724",1973-09-26 06:00:00,"19730926"," 0600","  "," TS"," 25.0N"," 110.0W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5725",1973-09-26 12:00:00,"19730926"," 1200","  "," TS"," 25.9N"," 109.0W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5726",1973-09-26 18:00:00,"19730926"," 1800","  "," ET"," 26.5N"," 108.1W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5727",1973-09-27 00:00:00,"19730927"," 0000","  "," ET"," 26.9N"," 107.0W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5728",NA,"EP101973","           JENNIFER","     19","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5729",1973-09-23 00:00:00,"19730923"," 0000","  "," TD"," 13.2N"," 113.6W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5730",1973-09-23 06:00:00,"19730923"," 0600","  "," TD"," 13.2N"," 113.5W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5731",1973-09-23 12:00:00,"19730923"," 1200","  "," TD"," 13.3N"," 113.4W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5732",1973-09-23 18:00:00,"19730923"," 1800","  "," TD"," 13.4N"," 113.2W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5733",1973-09-24 00:00:00,"19730924"," 0000","  "," TD"," 13.5N"," 113.1W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5734",1973-09-24 06:00:00,"19730924"," 0600","  "," TD"," 13.7N"," 112.8W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5735",1973-09-24 12:00:00,"19730924"," 1200","  "," TD"," 14.0N"," 112.5W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5736",1973-09-24 18:00:00,"19730924"," 1800","  "," TS"," 14.4N"," 111.8W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5737",1973-09-25 00:00:00,"19730925"," 0000","  "," TS"," 14.8N"," 111.0W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5738",1973-09-25 06:00:00,"19730925"," 0600","  "," TS"," 15.4N"," 110.0W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5739",1973-09-25 12:00:00,"19730925"," 1200","  "," TS"," 16.0N"," 109.1W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5740",1973-09-25 18:00:00,"19730925"," 1800","  "," TD"," 16.6N"," 108.3W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5741",1973-09-26 00:00:00,"19730926"," 0000","  "," TD"," 17.2N"," 107.8W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5742",1973-09-26 06:00:00,"19730926"," 0600","  "," TD"," 18.6N"," 107.5W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5743",1973-09-26 12:00:00,"19730926"," 1200","  "," TD"," 20.0N"," 107.3W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5744",1973-09-26 18:00:00,"19730926"," 1800","  "," TD"," 21.6N"," 106.9W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5745",1973-09-27 00:00:00,"19730927"," 0000","  "," TD"," 23.1N"," 106.5W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5746",1973-09-27 06:00:00,"19730927"," 0600","  "," ET"," 24.6N"," 105.9W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5747",1973-09-27 12:00:00,"19730927"," 1200","  "," ET"," 26.0N"," 105.0W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5748",NA,"EP111973","          KATHERINE","     39","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5749",1973-09-29 12:00:00,"19730929"," 1200","  "," TD"," 11.5N"," 109.8W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5750",1973-09-29 18:00:00,"19730929"," 1800","  "," TS"," 11.9N"," 110.7W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5751",1973-09-30 00:00:00,"19730930"," 0000","  "," TS"," 12.3N"," 111.6W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5752",1973-09-30 06:00:00,"19730930"," 0600","  "," TS"," 12.7N"," 112.4W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5753",1973-09-30 12:00:00,"19730930"," 1200","  "," TS"," 13.2N"," 113.2W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5754",1973-09-30 18:00:00,"19730930"," 1800","  "," TS"," 13.6N"," 114.1W",60,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5755",1973-10-01 00:00:00,"19731001"," 0000","  "," TS"," 14.1N"," 115.0W",60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5756",1973-10-01 06:00:00,"19731001"," 0600","  "," HU"," 14.6N"," 115.7W",70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5757",1973-10-01 12:00:00,"19731001"," 1200","  "," HU"," 15.2N"," 116.5W",70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5758",1973-10-01 18:00:00,"19731001"," 1800","  "," HU"," 15.6N"," 117.2W",80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5759",1973-10-02 00:00:00,"19731002"," 0000","  "," HU"," 16.0N"," 118.0W",85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5760",1973-10-02 06:00:00,"19731002"," 0600","  "," HU"," 16.3N"," 118.7W",85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5761",1973-10-02 12:00:00,"19731002"," 1200","  "," HU"," 16.6N"," 119.5W",85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5762",1973-10-02 18:00:00,"19731002"," 1800","  "," HU"," 16.9N"," 120.2W",85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5763",1973-10-03 00:00:00,"19731003"," 0000","  "," HU"," 17.2N"," 121.0W",80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5764",1973-10-03 06:00:00,"19731003"," 0600","  "," HU"," 17.5N"," 121.6W",75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5765",1973-10-03 12:00:00,"19731003"," 1200","  "," HU"," 17.7N"," 122.3W",75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5766",1973-10-03 18:00:00,"19731003"," 1800","  "," HU"," 17.8N"," 123.9W",75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5767",1973-10-04 00:00:00,"19731004"," 0000","  "," HU"," 17.3N"," 125.6W",65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5768",1973-10-04 06:00:00,"19731004"," 0600","  "," TS"," 16.8N"," 126.9W",60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5769",1973-10-04 12:00:00,"19731004"," 1200","  "," TS"," 16.2N"," 128.3W",55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5770",1973-10-04 18:00:00,"19731004"," 1800","  "," TS"," 15.7N"," 129.6W",55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5771",1973-10-05 00:00:00,"19731005"," 0000","  "," TS"," 15.3N"," 131.0W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5772",1973-10-05 06:00:00,"19731005"," 0600","  "," TS"," 15.2N"," 132.8W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5773",1973-10-05 12:00:00,"19731005"," 1200","  "," TS"," 15.1N"," 134.7W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5774",1973-10-05 18:00:00,"19731005"," 1800","  "," TS"," 14.8N"," 135.3W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5775",1973-10-06 00:00:00,"19731006"," 0000","  "," TS"," 14.6N"," 136.0W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5776",1973-10-06 06:00:00,"19731006"," 0600","  "," TS"," 14.3N"," 137.3W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5777",1973-10-06 12:00:00,"19731006"," 1200","  "," TS"," 14.0N"," 138.7W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5778",1973-10-06 18:00:00,"19731006"," 1800","  "," TS"," 13.7N"," 140.1W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5779",1973-10-07 00:00:00,"19731007"," 0000","  "," TS"," 13.4N"," 141.6W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5780",1973-10-07 06:00:00,"19731007"," 0600","  "," TS"," 13.3N"," 142.4W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5781",1973-10-07 12:00:00,"19731007"," 1200","  "," TS"," 13.2N"," 143.3W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5782",1973-10-07 18:00:00,"19731007"," 1800","  "," TS"," 13.2N"," 144.6W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5783",1973-10-08 00:00:00,"19731008"," 0000","  "," TS"," 13.1N"," 145.0W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5784",1973-10-08 06:00:00,"19731008"," 0600","  "," TS"," 13.0N"," 146.3W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5785",1973-10-08 12:00:00,"19731008"," 1200","  "," TS"," 13.2N"," 147.2W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5786",1973-10-08 18:00:00,"19731008"," 1800","  "," TS"," 13.3N"," 148.3W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5787",1973-10-09 00:00:00,"19731009"," 0000","  "," TD"," 13.5N"," 149.2W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5788",NA,"EP121973","            LILLIAN","     19","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5789",1973-10-05 00:00:00,"19731005"," 0000","  "," TD"," 11.2N"," 102.8W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5790",1973-10-05 06:00:00,"19731005"," 0600","  "," TS"," 11.7N"," 103.7W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5791",1973-10-05 12:00:00,"19731005"," 1200","  "," TS"," 12.2N"," 104.7W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5792",1973-10-05 18:00:00,"19731005"," 1800","  "," TS"," 12.7N"," 105.8W",40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5793",1973-10-06 00:00:00,"19731006"," 0000","  "," TS"," 13.3N"," 107.0W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5794",1973-10-06 06:00:00,"19731006"," 0600","  "," TS"," 13.9N"," 107.9W",45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5795",1973-10-06 12:00:00,"19731006"," 1200","  "," TS"," 14.6N"," 108.8W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5796",1973-10-06 18:00:00,"19731006"," 1800","  "," TS"," 15.2N"," 110.0W",50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5797",1973-10-07 00:00:00,"19731007"," 0000","  "," TS"," 15.7N"," 111.2W",55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5798",1973-10-07 06:00:00,"19731007"," 0600","  "," TS"," 16.0N"," 112.0W",60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5799",1973-10-07 12:00:00,"19731007"," 1200","  "," TS"," 16.3N"," 112.8W",60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5800",1973-10-07 18:00:00,"19731007"," 1800","  "," HU"," 16.5N"," 113.7W",70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5801",1973-10-08 00:00:00,"19731008"," 0000","  "," HU"," 16.7N"," 114.6W",70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5802",1973-10-08 06:00:00,"19731008"," 0600","  "," HU"," 17.0N"," 115.6W",70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"5803",1973-10-08 12:00:00,"19731008"," 1200","  "," HU"," 17.1N"," 116.6W",75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
